LAT,LONGITUDE,AREA,D1,D2,D3,D4,DIS_LAKE,DIS_MAJOR_RIVER,DIS_OCEAN,DIS_RIVER,ELEV_SRTM_PRED,MATTVEG,NEWCOUNTRYID,PREC_NEW
5,20,12325.76,1125.564,1125.564,78.4245,78.4245,726021.3,1446227,1125564,78424.5,503.4563,24,140,1579.3
-52,-73,1863.321,46.031,46.031,46.031,46.031,98894.85,2227285,46030.97,2218048,317.9283,4,32,503.6
55,-99,7088.785,1714.553,1536.111,1245.263,753.2912,753291.2,1536111,1714553,1245263,242.8356,8,124,474.2
39,104,9595.871,1095.73,1000.654,968.035,430.1305,430130.5,1000654,1095730,968035,1333.908,30,156,138.1
-1,-91,2397.094,11.1267,11.1267,11.1267,11.1267,1436404,2018735,11126.68,1518291,130.1957,0,218,489.4
53,-79,7108.219,751.884,751.884,751.884,736.538,736538,883210.1,751884.1,882162.6,73.31282,14,124,566.8
-11,-51,12153.42,884.4523,600.5965,600.5965,600.5965,796378.8,600596.5,884452.3,604442.5,191.6366,1,76,1752.1
12,20,12110.45,1473.041,1473.041,550.5496,543.2214,543221.4,2150217,1473041,550549.6,474.2435,23,148,686.2
-5,17,12325.76,471.3195,443.8326,84.755,84.755,209772.7,443832.6,471319.5,84755,439.9156,1,180,1670.8
36,-26,89.92303,2.9414,2.9414,2.9414,2.9414,2355037,1707728,2941.4,1509462,193.364,0,620,1144.4
-19,-60,11701.39,1076.014,819.1221,186.6369,186.6369,742342.9,819122.1,1076014,186636.9,282.6986,12,68,1236
-8,-74,10002.65,581.1203,424.9726,214.5739,214.5739,941246.4,424972.6,581120.3,214573.9,263.1268,1,76,2090.2
-24,16,11298.7,205.3419,205.3419,205.3419,205.3419,1240437,1972785,205341.9,1534600,1541.741,21,516,237.1
51,91,7773.164,2445.813,2445.813,576.3858,126.5444,126544.4,2481851,2445813,576385.8,1274.471,28,643,410.2
-47,170,479.9949,10.7009,10.7009,10.7009,10.7009,943753.7,9130584,10700.85,2126492,125.1701,0,554,870
-10,-44,12192.38,603.8004,603.8004,173.8407,102.6071,102607.1,760185.9,603800.4,173840.7,527.853,24,76,784.4
-19,-59,11701.39,1175,757.8063,91.5027,91.5027,842563.3,757806.3,1175000,91502.69,241.5556,12,68,1193.9
-6,102,406.1449,9.1517,9.1517,9.1517,9.1517,1219133,2168887,9151.65,2199900,56.88422,0,360,3411.5
60,62,6186.04,1372.196,1372.196,463.1079,425.4892,425489.2,1815921,1372196,463107.9,88,8,643,522.5
32,-2,6737.157,285.9229,285.9229,285.9229,257.8494,257849.4,686601.7,285922.9,677332.9,1255.137,28,504,178.9
30,-117,545.8221,1.6068,1.6068,1.6068,1.6068,254062,1699876,1606.84,885004.6,84.29852,0,484,184.8
-16,166,2225.204,17.5426,17.5426,17.5426,17.5426,2719301,7734530,17542.57,2711743,439.5283,0,548,2833.5
-42,-66,8542.019,39.7558,39.7558,39.7558,39.7558,473069.6,1023141,39755.77,1006730,253.3163,21,32,267.8
-46,-67,926.3026,11.6883,11.6883,11.6883,11.6883,154057.3,1412138,11688.25,1403211,97.17172,0,32,293.9
5,-10,7568.018,27.6505,27.6505,27.6505,27.6505,218773.3,2611541,27650.5,165459.9,82.31046,23,430,3666.4
42,109,4651.776,750.5056,750.5056,706.6361,706.6361,838236.6,1207082,750505.6,706636.1,1193.884,21,156,254.3
-16,25,11899.49,1043.034,1043.034,898.4114,275.9238,275923.8,1645141,1043034,898411.4,1145.106,15,894,903
31,-105,10591.61,688.8711,688.8711,688.8711,688.8711,827416.7,1184641,688871.1,901537.7,1254.641,19,840,300
-35,-54,1345.628,10.4672,10.4672,10.4672,10.4672,70619.79,381997.4,10467.15,410445.7,27.33691,0,858,1285.1
18,33,11771.13,407.6821,407.6821,170.5893,170.5893,381016.6,2035678,407682.1,170589.3,410.6461,30,736,52.9
45,-104,8730.289,1375.244,1035.747,628.3541,190.4238,190423.8,1035747,1375244,628354.1,928.0632,27,840,423
-31,117,10591.61,212.202,212.202,212.202,17.3443,17344.3,4813357,212202,2080483,345.1395,21,36,477.3
-24,-69,11298.7,183.3664,183.3664,183.3664,183.3664,499392.2,1035203,183366.4,1019803,2629.715,28,152,8.2
35,12,30.35252,0,0,0,0,,,,,42.66374,0,380,453.8
29,-1,10809.99,636.8104,636.8104,636.8104,517.687,517687,1018293,636810.4,1013553,395.0775,30,12,39.6
48,-95,1809.508,1622.711,748.4537,458.1283,15.9799,15979.9,748453.7,1622711,458128.3,353.3641,8,124,646.5
-11,-59,12153.42,1172.313,799.3209,420.872,420.872,1218840,799320.9,1172313,420872,271.6454,1,76,2273.6
-14,-71,12000.7,408.412,408.412,408.412,208.7954,208795.4,1021683,408412,589885.6,2342.87,28,604,4931.2
-10,-56,12192.38,914.1589,756.2643,456.9914,456.9914,1341796,756264.3,914158.9,456991.4,351.3666,1,76,2603.8
61,151,5999.616,658.2702,658.2702,658.2702,658.2702,2174080,1112079,658270.2,748244.8,868,16,643,356
69,30,2578.046,41.5506,41.5506,41.5506,41.5506,439960.3,2110847,41550.6,958149,188,20,643,535.7
70,20,330.977,5.987,5.987,5.987,5.987,202106,1969021,5987,1139598,315,0,578,913.7
-21,18,11550.98,465.6189,465.6189,465.6189,465.6189,918397.9,1710225,465618.9,1257014,1323.672,25,516,441.1
52,126,6000.654,911.0532,265.3858,176.8651,176.8651,732206,265385.8,911053.2,176865.1,289.95,10,643,446
52,121,7605.392,1218.363,471.3349,400.6314,400.6314,454250.1,471334.9,1218363,400631.4,779.92,16,156,421.2
-15,38,11958.01,212.4849,212.4849,212.4849,212.4849,288541.3,2760295,212484.9,1160362,470.4598,15,508,1188.3
-8,32,12258.15,668.2823,668.2823,586.8334,42.8541,42854.1,1979682,668282.3,586833.4,1173.639,15,834,1014.3
52,124,7605.392,1027.365,315.4722,232.0375,232.0375,593464.9,315472.2,1027365,232037.5,540.4723,16,156,366.9
-3,136,7990.215,47.2956,47.2956,47.2956,47.2956,2521783,4328774,47295.57,4162939,192.0127,1,360,3285
56,124,6912.295,1025.192,722.8988,633.6249,633.6249,947831.2,722898.8,1025192,633624.9,1018.648,11,643,600.1
2,15,12305.67,578.2315,578.2315,58.3521,58.3521,422930,940138.5,578231.5,58352.1,493.9478,2,120,1715.9
29,44,4183.466,325.7938,325.7938,325.7938,284.9016,284901.6,397959.6,325793.8,354631.1,382.0454,30,682,129
59,-4,318.5281,8.1925,8.1925,8.1925,8.1925,517680.3,863146,8192.5,185560.6,56.40007,0,826,1227.4
13,93,315,4.852,4.852,4.852,4.852,1291403,395201,4851.6,437271.6,,,356,2801.3
-6,17,12307.42,448.4454,421.8195,86.4065,86.4065,316132,421819.5,448445.4,86406.5,678.9575,1,180,1666.5
19,104,4118.89,162.3732,160.7064,160.7064,160.7064,777559.2,160706.4,162373.2,165534.7,787.9424,2,418,1330.7
47,-81,8420.963,663.5165,418.2471,418.2471,130.4173,130417.3,418247.1,663516.5,477339.3,359.5107,10,124,783
-12,22,11110.71,893.0794,893.0794,578.4582,578.4582,640090.6,1132387,893079.4,578458.2,1109.698,15,24,1421.1
1,29,12356.16,1202.86,1202.86,208.9144,94.3577,94357.7,1848334,1202860,208914.4,975.8021,1,180,1474.4
4,32,12339.85,1127.64,1127.64,99.245,99.245,255560.2,2279505,1127640,99245,712.4177,25,736,1222.9
30,99,10702.39,1180.415,536.1586,432.0786,432.0786,495726.8,536158.6,1180415,432078.6,4454.851,28,156,631
30,100,10702.39,1245.036,447.5676,338.9208,338.9208,531233.3,447567.6,1245036,338920.8,4134.67,30,156,747.3
58,-157,6542.656,94.3641,94.3641,94.3641,57.6682,57668.2,2513791,94364.07,2343390,91.81049,22,840,805.1
65,16,5235.761,142.7559,142.7559,142.7559,68.7574,68757.4,1424184,142755.9,869130,555,8,752,753.6
-9,-48,12227.31,648.3447,392.5666,392.5666,392.5666,542137.5,392566.6,648344.7,467030.7,284.1036,23,76,1691
50,133,7938.65,485.8746,235.5823,233.1589,233.1589,579999.5,235582.3,485874.6,233158.9,787.9053,10,643,717.2
-6,134,2301.488,23.9012,23.9012,23.9012,23.9012,1959614,4443617,23901.2,4437916,36.81123,0,360,2382.9
-11,33,6149.629,611.1089,611.1089,611.1089,47.8356,47835.6,2160170,611108.9,838501.2,1363.833,15,454,1357.1
40,71,2440.256,1661.789,1661.789,370.791,189.5158,189515.8,1928793,1661789,370791,702.9036,30,417,235.2
-35,-59,475.5228,7.9783,5.9643,5.9643,5.9643,174403.5,5964.32,7978.3,31344.33,17.95889,26,858,1066.2
-41,-66,8982.635,50.5565,50.5565,50.5565,50.5565,478714.3,927633.6,50556.48,910410.6,124.3557,21,32,292.9
29,-5,10809.99,545.4583,545.4583,545.4583,545.4583,708796.8,840355,545458.3,839207,552.0872,30,12,71.2
70,28,3195.201,7.4416,7.4416,7.4416,7.4416,426943.9,2158443,7441.6,1089017,238,22,578,671.1
62,150,5811.333,781.3673,781.3673,781.3673,781.3673,2225265,1174380,781367.3,866058,542,16,643,337.4
53,95,7435.375,2316.732,2187.748,924.5399,358.5465,358546.5,2187748,2316732,924539.9,1293.725,8,643,479.1
-11,-54,12153.42,930.596,757.3548,666.1163,666.1163,1115375,757354.8,930596,666116.3,331.568,1,76,2499.7
68,-52,2090.251,154.1522,154.1522,154.1522,154.1522,1863049,2647931,154152.2,2658459,92,22,304,398.3
-41,-63,5898.348,21.7141,21.7141,21.7141,21.7141,714680.4,801828.4,21714.09,795792.1,19.51533,21,32,460.6
1,173,49.42463,0,0,0,0,,,,,6.859988,0,296,1584.6
48,-108,8260.939,1039.054,840.7749,840.7749,84.5687,84568.7,840774.9,1039054,856765.9,763.6097,28,840,375.5
28,-12,4234.771,14.5676,14.5676,14.5676,14.5676,1374319,1099581,14567.6,1101716,140.2813,0,504,160.6
10,42,9997.754,110.7869,110.7869,110.7869,110.7869,531338.7,2261839,110786.9,961470.5,827.9038,25,231,347.8
62,37,5811.333,479.4521,479.4521,424.5084,319.2917,319291.7,1910528,479452.1,424508.4,159,8,643,703.9
-25,114,11207.67,92.9308,92.9308,92.9308,92.9308,512053.9,4100843,92930.84,2626415,107.5014,21,36,269.2
41,74,9318.086,1891.541,1891.541,337.5418,99.548,99548,2085241,1891541,337541.8,2446.115,28,417,370.3
62,132,5811.333,1047.782,1047.782,1047.782,1047.782,1752590,1119888,1047782,1121858,201,11,643,216.8
59,100,6370.563,2446.047,1980.403,1539.104,878.095,878095,1980403,2446047,1539104,310.8467,10,643,382.2
60,56,6186.04,1156.684,1156.684,280.2078,278.9968,278996.8,1653951,1156684,280207.8,164,8,643,680
58,81,6553.141,2301.375,2301.375,621.9469,442.1385,442138.5,2568320,2301376,621946.9,79.50945,8,643,553.9
11,-9,4278.003,527.7247,527.7247,26.6409,26.6409,498049.6,2835455,527724.7,26640.9,373.6123,15,324,1264.4
40,20,113.5003,113.551,113.551,113.551,113.551,695411.2,378518.6,113551,361001.7,984.2646,13,807,1091.8
-16,40,5568.96,28.2397,28.2397,28.2397,28.2397,455427.4,2966450,28239.7,1195901,71.6011,23,508,1166.7
-11,-74,12153.42,407.6225,407.6225,407.6225,407.6225,653280.6,756490.4,407622.5,511623,342.1738,1,604,1594
-11,-42,12153.42,367.7935,367.7935,162.4637,66.091,66091,998949.3,367793.5,162463.7,671.1016,12,76,753.8
50,-127,6168.331,4.092,4.092,4.092,4.092,302516.9,502038.5,4092,275609.4,555.2299,8,124,2151.5
13,36,7901.617,367.3164,367.3164,307.8681,139.4026,139402.6,2229071,367316.4,307868.1,732.187,25,231,860.2
59,50,6370.563,1079.158,1079.158,200.5324,200.5324,325573.9,1461531,1079158,200532.4,183.9955,8,643,640.4
29,100,10809.99,1153.276,413.2505,327.0833,327.0833,632640,413250.5,1153276,327083.3,4260.064,28,156,791.4
38,-117,9730.587,409.5002,409.5002,392.3907,278.8557,278855.7,854425.2,409500.2,392390.7,2073.133,19,840,217.7
-49,-69,8101.807,93.0253,93.0253,93.0253,93.0253,204458.1,1806925,93025.33,1801662,243.1645,21,32,249.7
47,48,3225.229,675.2395,95.9695,64.4967,64.4967,307177.9,95969.5,675239.5,64496.7,-16.35494,21,643,336.3
44,-115,8881.159,653.4138,359.4678,359.4678,326.4102,326410.2,359467.8,653413.8,369702.3,2230.885,14,840,365.4
-30,-63,10702.39,510.5688,288.6753,264.4127,112.4909,112490.9,288675.3,510568.8,264412.7,82.59702,12,32,799.9
30,21,10713.1,154.0098,154.0098,154.0098,154.0098,620512,1498665,154009.8,941501.3,59.2338,30,434,153.8
63,50,5621.235,699.3046,699.3046,621.7335,621.7335,677489.8,1904868,699304.6,621733.5,171,8,643,613.6
-3,36,7669.125,362.4031,362.4031,362.4031,137.7791,137779.1,2403215,362403.1,634438.9,1267.992,23,834,698.2
15,-84,2224.19,7.061,7.061,7.061,7.061,404820.8,1636641,7060.98,1090615,14.01737,0,340,2401.7
-12,-52,12110.45,997.0449,740.0116,683.4139,683.4139,899584.9,740011.6,997044.9,683413.9,249.775,23,76,1824.8
-33,-59,1336.527,11.2895,10.4607,10.3907,10.3907,117349.6,10460.65,11289.52,10390.67,34.19616,26,858,1094.2
50,131,7938.65,625.7049,180.1738,123.4779,123.4779,576978.9,180173.8,625704.9,123477.9,504.7167,8,643,728.7
42,57,1018.436,1268.471,851.1349,137.8661,137.8661,173156.3,851134.9,1268471,137866.1,110.2809,21,795,179.8
5,32,12325.76,1203.84,1203.84,73.342,73.342,359023.3,2336991,1203840,73342,453.8925,26,736,1053.9
-23,44,11386.29,113.3354,113.3354,113.3354,113.3354,1181041,3695573,113335.4,1147869,573.0446,25,450,731.3
51,138,7773.164,151.8747,35.3437,32.3567,32.3567,813443.8,35343.7,151874.7,32356.7,379.0947,11,643,766.5
-30,23,10702.39,497.3878,497.3878,497.3878,497.3878,1325194,2822443,497387.8,1109336,1096.351,21,710,312.4
48,-93,3536.389,1508.755,643.0834,381.7601,12.7957,12795.7,643083.4,1508755,381760.1,385.7393,8,840,745.7
61,127,5999.616,1120.997,1120.997,1120.997,1120.997,1517723,1181883,1120997,1141526,273,11,643,331.2
32,97,10477.69,1207.383,800.3052,573.3767,249.2668,249266.8,800305.2,1207383,573376.7,4478.388,28,156,519.3
11,-65,194.4547,4.912,4.912,4.912,4.912,392868.9,295062.8,4912.03,276111.8,67.17609,0,862,674.6
-7,29,2936.084,928.6146,928.6146,292.7624,1.2898,1289.8,1692654,928614.6,292762.4,1036.796,0,834,1150.8
28,14,10914.36,345.8232,345.8232,345.8232,340.4625,340462.5,1926564,345823.2,1702730,554.5727,30,434,26.7
17,38,2118.855,44.4294,44.4294,44.4294,44.4294,61394.2,1747191,44429.4,603961.1,620.8718,21,736,331.8
58,85,6553.141,2472.367,2472.367,805.7718,595.3774,595377.4,2791282,2472367,805771.8,109.5412,8,643,505.2
50,-58,2992.871,17.6309,17.6309,17.6309,17.6309,107393.1,1026557,17630.87,1056616,246.5124,0,124,1049.7
13,107,6659.073,236.4319,125.8654,125.8654,125.8654,349773.9,125865.4,236431.9,152622.4,233.0946,15,116,2406.6
-2,127,2458.662,23.4367,23.4367,23.4367,23.4367,2257591,3243463,23436.66,3297364,363.7928,0,360,1808.4
49,-54,1393.511,17.0555,17.0555,17.0555,17.0555,214687.2,1230766,17055.53,1262607,50.20144,0,124,1141.5
-5,16,12325.76,374.7393,347.3481,88.4807,88.4807,263192.4,347348.1,374739.3,88480.7,579.1057,23,180,1539.4
54,-120,7263.159,509.7645,509.7645,492.3322,296.7902,296790.2,905366.7,509764.4,492332.2,1173.773,8,124,499.8
13,35,12063.54,469.9956,469.9956,187.9358,187.9358,214795.9,2295827,469995.6,187935.8,554.2036,24,736,731.9
49,136,8101.807,275.7321,11.7518,5.452,5.452,550585.8,11751.8,275732.1,5452,37.38508,24,643,677.3
38,74,4787.449,1630.358,1630.358,506.1759,345.6885,345688.5,2232188,1630358,506175.9,4202.451,30,156,87.6
2,-71,12355.09,734.0215,652.0856,150.138,150.138,1014713,652085.6,734021.5,150138,189.5162,1,170,2996.2
56,80,6912.295,2415.731,2415.731,437.1413,225.9719,225971.9,2451247,2415732,437141.3,137.6796,22,643,486.9
27,19,11015.46,308.0957,308.0957,308.0957,308.0957,589801.8,1861221,308095.7,1183110,234.2667,30,434,34.6
-6,103,344.6078,6.907,6.907,6.907,6.907,1290703,2071431,6906.97,2114243,365.4698,0,360,3237.4
60,57,6186.04,1190.521,1190.521,291.8534,281.2228,281222.8,1675884,1190521,291853.4,247,8,643,665.4
-37,-66,9862.459,370.5694,370.5694,370.5694,370.5694,663663,596764.4,370569.4,577536.7,320.7181,21,32,580.8
40,96,9458.357,1755.59,1478.973,1164.545,240.592,240592,1478973,1755590,1164545,1548.005,30,156,68.3
7,43,12284.87,335.1223,335.1223,335.1223,335.1223,575931.8,2551980,335122.3,1195611,913.7264,15,231,498.9
-26,-63,11113.24,757.8115,422.0817,408.5245,408.5245,554992.9,422081.7,757811.4,408524.5,207.7476,12,32,694.6
-25,-63,11207.67,764.4214,488.3543,457.3188,457.3188,665734.7,488354.3,764421.4,457318.8,201.3836,12,32,703
6,101,344.6078,94.8676,94.8676,94.8676,94.8676,545968.8,816569.6,94867.64,790234.9,153.7021,1,458,2299
10,19,12192.38,1254.06,1254.06,350.1658,350.1658,519825.7,1906857,1254060,350165.8,417.8114,23,148,948.4
54,96,7263.159,2329.826,2120.082,1035.867,417.2936,417293.6,2120082,2329826,1035867,1231.249,8,643,408.6
-20,23,11627.99,982.3871,982.3871,982.3871,398.6751,398675.1,1838973,982387.1,995044.2,946.9065,26,72,541.8
-6,-65,12307.42,1388.774,214.4079,197.0597,197.0597,1213148,214407.9,1388774,197059.7,71.36838,1,76,2446.3
64,61,5429.363,1054.55,1054.55,782.2349,766.2014,766201.4,2166895,1054550,782234.9,139,8,643,581.6
-18,143,11771.13,233.9627,233.9627,233.9627,233.9627,804176.8,5426147,233962.7,1670604,225.1522,13,36,917.8
-15,-74,11958.01,169.2013,169.2013,169.2013,169.2013,379900.9,1198271,169201.3,921049.1,4132.275,28,604,549.7
-6,154,2276.873,6.3648,6.3648,6.3648,6.3648,2565879,6249291,6364.83,3171468,454.1276,0,598,2620.8
41,43,1015.671,134.3613,134.3613,134.3613,134.3613,154695.3,614854,134361.3,515136.2,1896.253,28,792,807.6
62,43,5811.333,635.2894,635.2894,501.901,501.901,531875.8,1812654,635289.4,501901,65,8,643,621.5
45,89,8730.289,2332.535,2237.047,398.0599,128.9884,128988.4,2237047,2332535,398059.9,1058.243,21,156,174.9
43,111,4830.753,671.0962,671.0962,640.7307,640.7307,647249,1322558,671096.2,640730.7,1033.414,25,156,154.8
-12,-51,12110.45,994.249,707.5458,578.4254,578.4254,793682.3,707545.8,994249,578425.4,192.2075,23,76,1699.2
66,32,4591.87,279.7573,279.7573,279.7573,279.7573,358727.5,1958584,279757.3,653058.9,80,8,643,457.8
21,89,231.0196,1.7445,1.7445,1.7445,1.7445,542429.1,934523.1,1744.49,63507.3,7.446231,0,356,1978.8
24,69,2768.182,81.1071,81.1071,81.1071,81.1071,726443.7,2178368,81107.13,157285.9,20.98904,21,356,286
37,71,4773.43,1404.077,1404.077,242.2406,242.2406,453939.1,2098780,1404077,242240.6,3635.886,28,762,263.5
-34,118,10240.6,111.7868,111.7868,111.7868,111.7868,360145.7,5156066,111786.8,1908809,317.0718,13,36,603.6
34,100,10240.6,1550.421,747.4088,622.4277,221.8574,221857.4,747408.8,1550421,622427.7,4030.698,30,156,442.8
38,-115,9730.587,573.1672,573.1672,555.3745,213.2541,213254.1,900496.9,573167.2,555374.5,2008.574,19,840,302.4
50,119,2905.546,1083.639,585.9828,493.4011,204.1652,204165.2,585982.8,1083639,493401.1,631.2809,23,643,384.2
-21,-64,11550.98,655.2575,655.2575,530.676,371.3466,371346.6,895767.2,655257.6,530675.9,970.4465,1,68,833.4
-18,-61,11771.13,997.0908,968.8844,269.5612,269.5612,663023.8,968884.4,997090.8,269561.2,332.3885,9,68,1125.7
6,15,11999.74,667.8805,667.8805,327.3885,327.3885,672822.2,1373399,667880.5,327388.5,1025.188,24,140,1509.3
-44,-75,1270.006,3.0878,3.0878,3.0878,3.0878,243113.2,1646873,3087.8,1628516,122.1508,0,152,2111.6
30,20,10520.45,61.537,61.537,61.537,61.537,517913.9,1515166,61537,1045380,36.27549,30,434,209.5
26,-14,8923.933,34.7731,34.7731,0,0,,1385258,34773.1,,112.1157,30,504,121.8
67,26,4843.538,272.0931,272.0931,272.0931,250.8412,250841.2,1847805,272093.1,777441.1,241,8,246,574.7
-34,141,10240.6,285.2838,285.2838,60.0502,60.0502,135548.3,6296181,285283.8,60050.2,56.79537,21,36,314.6
18,32,11771.13,509.774,509.774,66.0693,66.0693,420403.1,2116384,509774,66069.3,400.9788,30,736,43.6
51,118,7773.164,1193.552,642.8299,588.6735,283.4451,283445.1,642829.9,1193552,588673.5,865.4497,23,643,400.1
61,59,5999.616,1179.364,1179.364,437.1194,417.7495,417749.5,1823698,1179364,437119.4,496,8,643,550.3
64,-15,2486.648,8.2057,8.2057,8.2057,8.2057,1199409,1688967,8205.7,980015,453,22,352,1797.7
-9,-45,12227.31,576.1503,576.1503,316.0112,256.102,256102,607902.6,576150.3,316011.2,463.0436,12,76,1040.9
-20,24,11627.99,1040.03,1040.03,902.9092,308.4709,308470.9,1899009,1040030,902909.2,955.7869,23,72,639.7
-5,-66,12325.76,1443.899,182.0889,160.5441,160.5441,1271468,182088.9,1443899,160544.1,85.73051,1,76,2599.4
-15,20,11958.01,749.5657,749.5657,749.5657,749.5657,769113.8,1209581,749565.7,808083.8,1221.353,15,24,1022.1
-9,157,3350.283,3.3185,3.3185,3.3185,3.3185,2637379,6601936,3318.5,2940082,175.4759,0,90,3881.1
-11,121,425.3696,10.4355,10.4355,10.4355,10.4355,1513407,3649931,10435.47,3733486,91.10645,0,360,1142.9
50,-94,7938.65,1558.333,903.3809,633.5955,172.1749,172174.9,903380.9,1558333,633595.5,374.2746,8,124,638.7
47,-60,1153.672,11.1092,11.1092,11.1092,11.1092,123162.5,840857.9,11109.18,861101.9,226.4868,0,124,1408.3
-3,100,1654.851,40.6761,40.6761,40.6761,40.6761,730212,1860621,40676.09,1870641,58.02932,0,360,3318.6
-31,-69,10591.61,264.3726,264.3726,264.3726,264.3726,501661.8,746278.5,264372.6,727893.4,1168.42,21,32,145
-18,-62,11771.13,896.672,896.672,311.8652,311.8652,563771.3,1036948,896672,311865.2,287.8952,12,68,1158.5
-11,150,3743.252,3.0247,3.0247,3.0247,3.0247,1821681,5842296,3024.7,2537682,264.0974,0,598,2663.7
-10,-47,12192.38,711.2201,540.9089,314.9667,314.9667,404180.2,540908.9,711220.1,314966.8,451.86,24,76,1478.9
64,55,5429.363,807.8303,807.8303,724.3685,724.3685,727574.7,2059247,807830.3,724368.5,132,8,643,623.4
9,24,12227.31,1658.233,1658.233,503.2444,503.2444,713561.1,2042654,1658233,503244.4,587.3781,24,736,1053.5
17,-63,0,,,,,,,,,,,250,
33,-2,3719.481,180.089,180.089,180.089,180.089,219346.9,601238.5,180089,577411.7,1140.047,17,504,304.6
56,-114,6912.295,932.5948,932.5948,866.6454,677.7662,677766.2,1185337,932594.8,866645.4,562.0198,10,124,445.3
50,-57,5747.583,22.0931,22.0931,22.0931,22.0931,135293.3,1078421,22093.13,1108328,294.1307,14,124,1069.5
-16,-46,11899.49,667.3315,667.3315,71.824,71.824,299548,1191105,667331.5,71823.98,676.9185,23,76,1311
65,-21,3565.553,11.0941,11.0941,11.0941,11.0941,1409720,1924725,11094.1,1229070,304,20,352,838.4
-8,139,12037.51,66.0488,66.0488,66.0488,66.0488,2054491,5195715,66048.79,5029687,18.52362,1,360,1903.5
-33,134,9220.999,28.2604,28.2604,28.2604,28.2604,789834.5,5774164,28260.44,505109.8,76.31137,21,36,382.9
39,70,4481.272,1601.029,1601.029,295.9287,223.6506,223650.6,1881662,1601029,295928.7,2853.792,21,417,246.6
